"","ID","TIMESTAMP","DIA","MES","year","ESTADO","Municipio","DE","PF","MIF","MAF","PFF","AFIF","PEF","PMF","PMUF","AMPF","DOF","CIF","PL","MIL","MAL","PFL","AFIFL","PEL","PML","PMUL","AMPL","DOL","CIL","ARL","ARC","CARG","CART","VE","AC","AP","DEL","TOR","DTRA","PRE","FCRU","ELE","TAX","DRO","VEH","VAL","asegur","corpo","team","com","arm","uni","din","veh","mar","coc","her","dr","otr","arl_d","arc_d","sedena","semar","bom","bomu","pfp","pes","pmu","min","afi","date","muncode","capital","dist_capital","NOM_MUN","pop","RANGE","MEAN","STD","party_mixed","fed_party","densidad","cartel","pct.poor","pct.extpoor","gini"
"4454",4614,1278306010,5,7,2010,8,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1310,0,0,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-05,8036,0,199.690966418,"Jim<e9>nez",41265,1186,1420.33,173.833,"PAN",1,4.4325637332344,1,43.2,3.5,0.423
"4455",4615,1278392410,6,7,2010,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,0,0,0,0,0,0,0,9999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010-07-06,12016,0,253.868933096,"Coahuayutla de Jos<e9> Mar<ed>a Izazaga",13025,2597,634.639,368.444,"PRD",0,3.84552605559654,0,88.5,60.4,0.414
"4456",4616,1278392410,6,7,2010,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-06,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4457",4617,1278392410,6,7,2010,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,0,0,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-06,28022,0,288.288952753,"Matamoros",489193,55,2.9113,8.35631,"PRI",0,16.2142540157481,1,37,4.6,0.419
"4458",4618,1278738010,10,7,2010,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,0,0,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-10,5035,0,240.717034608,"Torre<f3>n",639629,2026,1528.19,345.259,"PRI",0,35.6504512361755,1,27.3,2.9,0.452
"4459",4619,1278824410,11,7,2010,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1316,0,0,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-11,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4460",4620,1278997210,13,7,2010,5,35,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1318,0,0,0,0,0,0,1,9999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010-07-13,5035,0,240.717034608,"Torre<f3>n",639629,2026,1528.19,345.259,"PRI",0,35.6504512361755,1,27.3,2.9,0.452
"4461",4621,1279083610,14,7,2010,10,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,1319,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2010-07-14,10024,0,128.58788367,"Rodeo",12788,1430,1633.54,244.446,"PAN",1,8.32690523608808,0,52.3,5.5,0.425
"4462",4622,1279170010,15,7,2010,15,92,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1320,0,0,0,0,0,0,1,9999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010-07-15,15092,0,93.6795370443,"Teotihuac<e1>n",53010,489,2321.84,69.0155,"PRI",0,120.505048656187,0,51.5,10.1,0.391
"4463",4623,1279170010,15,7,2010,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,0,0,0,0,0,0,0,9999,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-07-15,28001,0,85.7857079623,"Abasolo",12070,466,109.573,56.4496,"PAN",1,13.2802608808543,1,67.4,16.4,0.411
"4464",4624,1279170010,15,7,2010,8,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1320,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-07-15,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4465",4625,1279170010,15,7,2010,8,37,0,3,0,0,1,0,1,0,0,0,1,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,0,0,0,0,0,1,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-07-15,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4466",4626,1279342810,17,7,2010,12,1,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322,0,0,0,0,0,0,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-17,12001,0,86.9626893236,"Acapulco de Ju<e1>rez",789971,2058,314.294,307.178,"PRI",0,37.339925983819,1,51.6,13.6,0.444
"4467",4627,1279342810,17,7,2010,16,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-17,16052,0,220.27926981,"L<e1>zaro C<e1>rdenas",178817,1026,190.041,181.839,"PRI",0,25.7927660756788,1,39.9,6,0.422
"4468",4628,1279342810,17,7,2010,26,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322,0,0,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-17,26048,0,341.69007542,"Puerto Pe<U+00061CE3>o",57342,1192,169.007,164.734,"PAN",1,6.00412375265774,1,43.7,7.3,0.412
"4469",4629,1279342810,17,7,2010,14,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322,0,0,0,0,0,1,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-07-17,14059,0,90.5036533277,"Mazamitla",13225,1361,1995.38,212.472,"PRD",0,16.3664946365155,0,56.5,8.1,0.427
"4470",4630,1279342810,17,7,2010,19,49,0,2,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1322,0,0,0,0,0,0,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-17,19049,0,30.5234038082,"Santiago",40469,3082,1443.7,751.707,"PAN",1,25.6416291929028,1,19.5,1.6,0.424
"4471",4631,1279429210,18,7,2010,14,98,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1323,0,0,0,0,0,1,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-18,14098,0,5.54110545925,"Tlaquepaque",608114,351,1574.19,46.1142,"PRI",0,134.852320064219,1,36.2,4.6,0.404
"4472",4632,1279429210,18,7,2010,14,97,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1323,0,0,0,0,0,0,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-18,14097,0,24.7761172956,"Tlajomulco de Z<U+0A0399E1>",416626,1458,1649.75,200.465,"PRD",0,43.8837033452646,1,31.3,3.8,0.395
"4473",4633,1279429210,18,7,2010,19,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1323,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-18,19026,0,5.17688396113,"Guadalupe",678006,1387,538.341,212.971,"PRI",0,85.8916303642302,1,13.2,0.9,0.426
"4474",4634,1279602010,20,7,2010,17,7,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-20,17007,1,0,"Cuernavaca",365168,1772,1744,298.735,"PRI",0,120.399774502213,1,26.5,2.3,0.457
"4475",4635,1279602010,20,7,2010,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1325,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-20,28027,0,417.478062772,"Nuevo Laredo",384033,167,159.275,26.1121,"PRI",0,32.9026478824833,1,37.6,3.5,0.413
"4476",4636,1279602010,20,7,2010,19,38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-20,19038,0,70.8868974794,"Montemorelos",59113,2802,603.591,425.535,"PRI",0,27.6063844287649,1,25.5,2.7,0.442
"4477",4637,1279602010,20,7,2010,6,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0,1,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-20,6007,0,65.6209529812,"Manzanillo",161420,1831,286.719,262.579,"PRI",0,27.9030387864781,1,31.7,2.7,0.458
"4478",4638,1279602010,20,7,2010,25,12,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-20,25012,0,202.813566228,"Mazatl<e1>n",438434,2501,223.239,350.014,"PRI",0,26.573956463363,1,28.1,2.9,0.425
"4479",4639,1279602010,20,7,2010,12,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,1,9999,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010-07-20,12029,1,0,"Chilpancingo de los Bravo",241717,2739,1290.88,573.634,"PRI",0,26.9584095999622,1,50.2,14.9,0.473
"4480",4640,1279688410,21,7,2010,8,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326,0,0,0,0,0,1,0,9999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010-07-21,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4481",4641,1279774810,22,7,2010,28,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,0,0,0,0,0,0,0,9999,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-07-22,28032,0,275.38301462,"Reynosa",608891,207,82.5907,37.1785,"PRI",0,21.9021735871254,1,33.7,3.5,0.409
"4482",4642,1279774810,22,7,2010,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-22,12046,0,152.526914294,"Ometepec",61306,1073,286.167,190.857,"PRD",0,36.6995000335085,1,75.4,46.7,0.526
"4483",4643,1279861210,23,7,2010,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328,0,0,0,0,0,1,0,9999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010-07-23,19039,1,0,"Monterrey",1135550,1748,737.836,280.563,"PAN",1,87.7745616696618,1,21,1.8,0.455
"4484",4644,1279861210,23,7,2010,28,41,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328,0,0,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-23,28041,1,0,"Victoria",321953,1940,644.22,411.313,"PRI",0,30.8868102139594,1,24.7,2.7,0.458
"4485",4645,1279947610,24,7,2010,19,48,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1329,0,0,0,0,0,1,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-24,19048,0,14.7837550567,"Santa Catarina",268955,2659,1635.1,574.083,"PAN",1,27.5964939373285,1,25.4,2.1,0.392
"4486",4646,1279947610,24,7,2010,8,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,0,0,0,0,0,1,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-07-24,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4487",4647,1279947610,24,7,2010,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,0,0,0,0,0,0,0,9999,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010-07-24,19013,0,104.816517557,"China",10864,284,142.899,31.9128,"PRI",0,6.84664053366729,1,45.4,4.1,0.414
"4488",4648,1280034010,25,7,2010,8,37,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,0,0,0,0,0,0,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-07-25,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4489",4649,1280034010,25,7,2010,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1330,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-25,28027,0,417.478062772,"Nuevo Laredo",384033,167,159.275,26.1121,"PRI",0,32.9026478824833,1,37.6,3.5,0.413
"4490",4650,1280120410,26,7,2010,19,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1331,0,0,0,0,0,0,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-26,19019,0,8.95141734477,"San Pedro Garza Garc<ed>a",122659,1437,868.006,326.034,"PAN",1,74.0840887721961,1,15.2,0.4,0.47
"4491",4651,1280120410,26,7,2010,21,63,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1331,0,0,0,0,0,0,1,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-07-26,21063,0,89.498925065,"Esperanza",13785,415,2496.58,76.3381,"PRI",0,121.938027596971,1,72.3,17.4,0.395
"4492",4652,1280206810,27,7,2010,25,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,0,0,0,0,0,0,1,9999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010-07-27,25006,1,0,"Culiac<e1>n",858638,1874,151.844,194.008,"PRI",0,23.1550758980324,1,29.8,3,0.437
"4493",4653,1280206810,27,7,2010,14,120,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1332,0,0,0,0,0,0,1,9999,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010-07-27,14120,0,6.84238357924,"Zapopan",1243756,1580,1566.07,226.312,"PRI",0,38.6722418607977,1,22.8,2.2,0.465
"4494",4654,1280206810,27,7,2010,2,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,0,0,0,0,0,1,0,9999,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010-07-27,2005,0,144.486192074,"Playas de Rosarito",90668,797,255.421,151.159,"PRI",0,48.0057311891572,1,33.2,3.3,0.456
"4495",4655,1280293210,28,7,2010,19,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1333,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-28,19026,0,5.17688396113,"Guadalupe",678006,1387,538.341,212.971,"PRI",0,85.8916303642302,1,13.2,0.9,0.426
"4496",4656,1280466010,30,7,2010,24,13,0,9,0,0,0,0,2,0,5,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1335,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-30,24013,0,200.820431729,"Ciudad Valles",167713,853,253.509,165.595,"PAN",1,24.1826419013173,1,38.8,6.8,0.419
"4497",4657,1280552410,31,7,2010,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-31,5025,0,366.952725889,"Piedras Negras",152806,117,249.091,20.3608,"PRI",0,35.6810827582114,1,24,2.1,0.403
"4498",4657,1280552410,31,7,2010,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-31,5025,0,366.952725889,"Piedras Negras",152806,117,249.091,20.3608,"OTHER",0,35.6810827582114,1,24,2.1,0.403
"4499",4658,1280552410,31,7,2010,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336,0,0,0,0,0,0,0,9999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-07-31,12050,0,153.900099221,"Pungarabato",37035,858,303.113,121.69,"PRI",0,37.9929194825747,1,57.3,14.5,0.416
"4500",4659,1280552410,31,7,2010,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-31,19039,1,0,"Monterrey",1135550,1748,737.836,280.563,"PAN",1,87.7745616696618,1,21,1.8,0.455
"4501",4660,1280638810,1,8,2010,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1337,0,0,0,0,0,1,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-08-01,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4502",4661,1280638810,1,8,2010,8,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1337,0,0,0,0,0,1,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-08-01,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4503",4662,1280725210,2,8,2010,8,37,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,0,0,0,0,0,1,9999,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010-08-02,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4504",4663,1280898010,4,8,2010,14,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1340,0,0,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-08-04,14059,0,90.5036533277,"Mazamitla",13225,1361,1995.38,212.472,"PRD",0,16.3664946365155,0,56.5,8.1,0.427
"4505",4664,1280898010,4,8,2010,16,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,0,0,0,0,0,1,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-08-04,16034,0,66.901487196,"Hidalgo",117620,2536,2333.82,351.034,"PAN",1,24.5624677556479,1,65,17.3,0.418
"4506",4665,1281070810,6,8,2010,15,95,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1342,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-08-06,15095,0,65.1864708775,"Tepotzotl<e1>n",88559,733,2429.37,124.547,"PRI",0,95.5739401710353,1,40.2,5.8,0.404
"4507",4666,1281070810,6,8,2010,16,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342,0,0,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-08-06,16086,0,135.102620025,"Tanhuato",15176,526,1603.25,96.3865,"OTHER",0,41.9660398542704,1,62.3,11.7,0.452
"4508",4667,1281157210,7,8,2010,8,37,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1343,0,0,0,0,0,1,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2010-08-07,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4509",4668,1281157210,7,8,2010,8,37,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343,0,0,0,0,0,0,1,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-08-07,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4510",4669,1281243610,8,8,2010,8,37,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,0,0,0,0,0,1,1,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-08-08,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4511",4670,1281243610,8,8,2010,8,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,60,1,0,0,0,0,1344,0,0,0,0,0,1,0,10,5,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,2010-08-08,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4512",4671,1281330010,9,8,2010,8,37,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1345,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-08-09,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4513",4672,1281416410,10,8,2010,28,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346,0,0,0,0,0,1,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-08-10,28001,0,85.7857079623,"Abasolo",12070,466,109.573,56.4496,"PAN",1,13.2802608808543,1,67.4,16.4,0.411
